Index,orig_lang
7175,English
7176,English
7177,English
7178,English
7179,French
7180,English
7181,Italian
7182,English
7183,Italian
7184,English
7185,Spanish
7185,Castilian
7186,English
7187,English
7188,English
7189,Cantonese
7190,English
7191,English
7192,English
7193,English
7194,Spanish
7194,Castilian
7195,English
7196,English
7197,English
7198,English
7199,English
7200,French
7201,Russian
7202,English
7203,English
7204,English
7205,English
7206,Japanese
7207,English
7208,English
7209,English
7210,English
7211,English
7212,Spanish
7212,Castilian
7213,French
7214,English
7215,English
7216,Italian
7217,Italian
7218,Irish
7219,German
7220,Czech
7221,English
7222,English
7223,English
7224,Korean
7225,English
7226,English
7227,English
7228,English
7229,English
7230,Italian
7231,English
7232,German
7233,English
7234,English
7235,English
7236,English
7237,English
7238,English
7239,English
7240,Korean
7241,English
7242,English
7243,English
7244,English
7245,English
7246,English
7247,Japanese
7248,Tagalog
7249,Hindi
7250,English
7251,English
7252,English
7253,English
7254,Chinese
7255,English
7256,English
7257,French
7258,English
7259,English
7260,Japanese
7261,Chinese
7262,English
7263,English
7264,English
7265,English
7266,English
7267,Korean
7268,English
7269,English
7270,English
7271,English
7272,German
7273,Italian
7274,English
7275,Korean
7276,English
7277,English
7278,Japanese
7279,Chinese
7280,English
7281,English
7282,Korean
7283,English
7284,English
7285,English
7286,English
7287,Japanese
7288,Korean
7289,English
7290,English
7291,German
7292,Cantonese
7293,English
7294,English
7295,English
7296,English
7297,English
7298,Korean
7299,English
7300,Japanese
7301,Japanese
7302,English
7303,English
7304,English
7305,French
7306,English
7307,English
7308,English
7309,English
7310,Polish
7311,Korean
7312,English
7313,English
7314,Dutch
7314,Flemish
7315,English
7316,Cantonese
7317,English
7318,Russian
7319,English
7320,Japanese
7321,Spanish
7321,Castilian
7322,English
7323,English
7324,English
7325,English
7326,Italian
7327,English
7328,German
7329,English
7330,English
7331,Chinese
7332,English
7333,Korean
7334,Spanish
7334,Castilian
7335,English
7336,Chinese
7337,English
7338,English
7339,English
7340,English
7341,Portuguese
7342,English
7343,English
7344,English
7345,English
7346,English
7347,French
7348,English
7349,English
7350,Korean
7351,English
7352,English
7353,Spanish
7353,Castilian
7354,English
7355,English
7356,English
7357,English
7358,English
7359,English
7360,English
7361,English
7362,Spanish
7362,Castilian
7363,English
7364,English
7365,Chinese
7366,English
7367,English
7368,Spanish
7368,Castilian
7369,English
7370,English
7371,Japanese
7372,English
7373,Cantonese
7374,English
7375,English
7376,English
7377,English
7378,English
7379,English
7380,English
7381,English
7382,English
7383,English
7384,English
7385,Hindi
7386,English
7387,English
7388,Japanese
7389,English
7390,English
7391,Japanese
7392,English
7393,Persian
7394,Spanish
7394,Castilian
7395,English
7396,English
7397,English
7398,English
7399,Chinese
7400,English
7401,German
7402,English
7403,English
7404,English
7405,English
7406,English
7407,English
7408,English
7409,Korean
7410,English
7411,English
7412,English
7413,Spanish
7413,Castilian
7414,English
7415,English
7416,French
7417,English
7418,Italian
7419,English
7420,Japanese
7421,Japanese
7422,English
7423,English
7424,English
7425,English
7426,English
7427,English
7428,English
7429,French
7430,English
7431,English
7432,English
7433,English
7434,English
7435,Chinese
7436,English
7437,English
7438,Korean
7439,English
7440,English
7441,English
7442,English
7443,English
7444,English
7445,English
7446,English
7447,English
7448,English
7449,English
7450,French
7451,Spanish
7451,Castilian
7452,English
7453,English
7454,Spanish
7454,Castilian
7455,Russian
7456,English
7457,English
7458,English
7459,English
7460,English
7461,English
7462,Korean
7463,English
7464,English
7465,English
7466,French
7467,English
7468,Indonesian
7469,Chinese
7470,English
7471,Korean
7472,English
7473,Italian
7474,Swedish
7475,German
7476,English
7477,English
7478,English
7479,English
7480,Spanish
7480,Castilian
7481,English
7482,Chinese
7483,English
7484,Swedish
7485,English
7486,English
7487,Spanish
7487,Castilian
7488,English
7489,English
7490,English
7491,Japanese
7492,English
7493,English
7494,English
7495,English
7496,English
7497,English
7498,English
7499,English
7500,English
7501,Japanese
7502,English
7503,English
7504,English
7505,English
7506,English
7507,English
7508,English
7509,English
7510,English
7511,German
7512,English
7513,English
7514,English
7515,Spanish
7515,Castilian
7516,English
7517,Korean
7518,Japanese
7519,Russian
7520,English
7521,English
7522,French
7523,English
7524,English
7525,English
7526,Japanese
7527,English
7528,English
7529,Danish
7530,English
7531,English
7532,English
7533,Norwegian
7534,English
7535,English
7536,English
7537,English
7538,Korean
7539,Japanese
7540,English
7541,English
7542,Thai
7543,English
7544,German
7545,English
7546,English
7547,English
7548,Tagalog
7549,English
7550,English
7551,English
7552,English
7553,English
7554,English
7555,English
7556,English
7557,English
7558,English
7559,English
7560,English
7561,English
7562,English
7563,English
7564,English
7565,English
7566,English
7567,English
7568,English
7569,English
7570,English
7571,English
7572,English
7573,English
7574,English
7575,French
7576,English
7577,Chinese
7578,Spanish
7578,Castilian
7579,English
7580,English
7581,English
7582,English
7583,English
7584,English
7585,English
7586,English
7587,English
7588,English
7589,English
7590,Hindi
7591,Japanese
7592,English
7593,English
7594,English
7595,English
7596,English
7597,English
7598,English
7599,English
7600,English
7601,English
7602,English
7603,English
7604,English
7605,English
7606,English
7607,English
7608,English
7609,English
7610,English
7611,Japanese
7612,English
7613,English
7614,English
7615,English
7616,English
7617,Spanish
7617,Castilian
7618,English
7619,English
7620,English
7621,English
7622,English
7623,English
7624,English
7625,English
7626,English
7627,English
7628,English
7629,English
7630,English
7631,French
7632,English
7633,English
7634,French
7635,Cantonese
7636,Tagalog
7637,English
7638,English
7639,English
7640,Spanish
7640,Castilian
7641,English
7642,English
7643,English
7644,Italian
7645,English
7646,Korean
7647,Cantonese
7648,English
7649,English
7650,English
7651,English
7652,English
7653,Japanese
7654,English
7655,Cantonese
7656,Korean
7657,English
7658,English
7659,English
7660,Cantonese
7661,English
7662,English
7663,English
7664,Korean
7665,English
7666,English
7667,English
7668,German
7669,English
7670,Japanese
7671,English
7672,English
7673,Spanish
7673,Castilian
7674,English
7675,English
7676,English
7677,English
7678,English
7679,English
7680,English
7681,English
7682,Spanish
7682,Castilian
7683,English
7684,English
7685,English
7686,English
7687,English
7688,English
7689,English
7690,English
7691,English
7692,English
7693,English
7694,French
7695,French
7696,English
7697,English
7698,English
7699,Japanese
7700,English
7701,English
7702,Japanese
7703,English
7704,Japanese
7705,English
7706,English
7707,Japanese
7708,Korean
7709,French
7710,Chinese
7711,Japanese
7712,Korean
7713,English
7714,English
7715,English
7716,German
7717,English
7718,Japanese
7719,English
7720,English
7721,Russian
7722,English
7723,English
7724,English
7725,English
7726,Danish
7727,English
7728,Korean
7729,Spanish
7729,Castilian
7730,English
7731,English
7732,English
7733,English
7734,English
7735,English
7736,English
7737,English
7738,English
7739,English
7740,English
7741,English
7742,English
7743,English
7744,German
7745,English
7746,English
7747,English
7748,Japanese
7749,English
7750,English
7751,English
7752,Dutch
7752,Flemish
7753,Cantonese
7754,Korean
7755,English
7756,English
7757,English
7758,English
7759,English
7760,Japanese
7761,English
7762,Spanish
7762,Castilian
7763,English
7764,English
7765,English
7766,English
7767,English
7768,French
7769,English
7770,English
7771,English
7772,English
7773,English
7774,English
7775,English
7776,English
7777,English
7778,English
7779,Japanese
7780,English
7781,Spanish
7781,Castilian
7782,English
7783,French
7784,English
7785,English
7786,Japanese
7787,English
7788,English
7789,English
7790,English
7791,Korean
7792,English
7793,English
7794,Cantonese
7795,English
7796,English
7797,Korean
7798,English
7799,English
7800,French
7801,English
7802,Japanese
7803,English
7804,English
7805,English
7806,English
7807,English
7808,English
7809,English
7810,Korean
7811,French
7812,English
7813,English
7814,English
7815,English
7816,Korean
7817,English
7818,Spanish
7818,Castilian
7819,Portuguese
7820,Korean
7821,English
7822,English
7823,English
7824,Gujarati
7825,English
7826,English
7827,English
7828,English
7829,Japanese
7830,English
7831,English
7832,Korean
7833,English
7834,English
7835,French
7836,English
7837,English
7838,English
7839,English
7840,English
7841,English
7842,English
7843,Korean
7844,English
7845,English
7846,English
7847,English
7848,English
7849,English
7850,English
7851,English
7852,English
7853,English
7854,English
7855,Cantonese
7856,Italian
7857,English
7858,English
7859,English
7860,English
7861,English
7862,English
7863,French
7864,English
7865,English
7866,English
7867,English
7868,Dutch
7868,Flemish
7869,English
7870,Korean
7871,Tagalog
7872,English
7873,English
7874,English
7875,English
7876,Japanese
7877,Indonesian
7878,English
7879,English
7880,English
7881,Spanish
7881,Castilian
7882,English
7883,English
7884,Portuguese
7885,English
7886,English
7887,English
7888,English
7889,English
7890,English
7891,English
7892,English
7893,English
7894,English
7895,Italian
7896,English
7897,English
7898,English
7899,English
7900,English
7901,English
7902,English
7903,English
7904,English
7905,English
7906,English
7907,English
7908,English
7909,English
7910,English
7911,English
7912,English
7913,English
7914,English
7915,English
7916,French
7917,English
7918,English
7919,Thai
7920,English
7921,English
7922,English
7923,Spanish
7923,Castilian
7924,French
7925,Chinese
7926,Japanese
7927,English
7928,English
7929,Spanish
7929,Castilian
7930,English
7931,English
7932,French
7933,English
7934,English
7935,English
7936,Spanish
7936,Castilian
7937,Korean
7938,German
7939,English
7940,Japanese
7941,English
7942,Swedish
7943,English
7944,English
7945,English
7946,English
7947,English
7948,English
7949,English
7950,Japanese
7951,English
7952,Korean
7953,Japanese
7954,English
7955,English
7956,Spanish
7956,Castilian
7957,English
7958,Polish
7959,English
7960,Spanish
7960,Castilian
7961,English
7962,English
7963,French
7964,English
7965,English
7966,English
7967,Spanish
7967,Castilian
7968,Japanese
7969,Greek
7970,English
7971,English
7972,English
7973,Korean
7974,Finnish
7975,English
7976,English
7977,Japanese
7978,Russian
7979,English
7980,English
7981,English
7982,English
7983,Spanish
7983,Castilian
7984,English
7985,Spanish
7985,Castilian
7986,English
7987,Hindi
7988,English
7989,English
7990,English
7991,English
7992,English
7993,English
7994,Korean
7995,English
7996,English
7997,English
7998,English
7999,English
8000,English
8001,English
8002,Japanese
8003,English
8004,English
8005,English
8006,English
8007,English
8008,Korean
8009,Japanese
8010,English
8011,English
8012,English
8013,French
8014,English
8015,French
8016,English
8017,English
8018,Korean
8019,Korean
8020,English
8021,English
8022,English
8023,English
8024,English
8025,English
8026,English
8027,English
8028,English
8029,Thai
8030,English
8031,English
8032,Cantonese
8033,Japanese
8034,English
8035,English
8036,English
8037,English
8038,English
8039,English
8040,English
8041,English
8042,English
8043,English
8044,Chinese
8045,English
8046,English
8047,French
8048,English
8049,English
8050,Russian
8051,English
8052,English
8053,English
8054,English
8055,English
8056,English
8057,English
8058,English
8059,English
8060,English
8061,English
8062,English
8063,English
8064,English
8065,English
8066,English
8067,English
8068,Chinese
8069,English
8070,English
8071,French
8072,English
8073,English
8074,English
8075,English
8076,English
8077,English
8078,English
8079,Korean
8080,Swedish
8081,English
8082,Japanese
8083,English
8084,English
8085,English
8086,English
8087,Spanish
8087,Castilian
8088,English
8089,English
8090,Spanish
8090,Castilian
8091,English
8092,English
8093,English
8094,English
8095,English
8096,English
8097,Kannada
8098,English
8099,Japanese
8100,English
8101,English
8102,Cantonese
8103,English
8104,English
8105,English
8106,English
8107,Italian
8108,English
8109,English
8110,English
8111,English
8112,English
8113,English
8114,English
8115,English
8116,English
8117,English
8118,English
8119,English
8120,English
8121,English
8122,English
8123,Spanish
8123,Castilian
8124,English
8125,French
8126,English
8127,English
8128,English
8129,Japanese
8130,Japanese
8131,English
8132,Japanese
8133,Thai
8134,English
8135,English
8136,English
8137,English
8138,Dutch
8138,Flemish
8139,English
8140,English
8141,English
8142,Korean
8143,Japanese
8144,English
8145,English
8146,English
8147,English
8148,English
8149,English
8150,English
8151,English
8152,English
8153,French
8154,English
8155,English
8156,Spanish
8156,Castilian
8157,English
8158,English
8159,English
8160,Korean
8161,English
8162,English
8163,Japanese
8164,English
8165,English
8166,Korean
8167,English
8168,English
8169,Tamil
8170,English
8171,English
8172,English
8173,English
8174,English
8175,French
8176,Korean
8177,English
8178,English
8179,French
8180,English
8181,English
8182,English
8183,English
8184,English
8185,English
8186,English
8187,Cantonese
8188,Japanese
8189,English
8190,English
8191,English
8192,English
8193,English
8194,Japanese
8195,English
8196,English
8197,English
8198,English
8199,English
8200,English
8201,English
8202,French
8203,Russian
8204,English
8205,Spanish
8205,Castilian
8206,French
8207,English
8208,English
8209,English
8210,English
8211,Chinese
8212,Chinese
8213,English
8214,German
8215,English
8216,Cantonese
8217,English
8218,English
8219,English
8220,English
8221,English
8222,English
8223,Japanese
8224,English
8225,English
8226,English
8227,Portuguese
8228,English
8229,Chinese
8230,Japanese
8231,English
8232,Japanese
8233,Korean
8234,Italian
8235,Swedish
8236,Japanese
8237,English
8238,English
8239,English
8240,English
8241,Danish
8242,English
8243,Korean
8244,English
8245,Japanese
8246,English
8247,English
8248,English
8249,English
8250,English
8251,English
8252,English
8253,English
8254,English
8255,English
8256,English
8257,English
8258,English
8259,Central Khmer
8260,English
8261,Cantonese
8262,English
8263,English
8264,English
8265,Korean
8266,English
8267,English
8268,Japanese
8269,English
8270,English
8271,English
8272,English
8273,English
8274,Danish
8275,English
8276,Cantonese
8277,English
8278,Portuguese
8279,English
8280,English
8281,English
8282,English
8283,Hindi
8284,English
8285,English
8286,English
8287,English
8288,English
8289,English
8290,Italian
8291,English
8292,English
8293,English
8294,English
8295,Spanish
8295,Castilian
8296,English
8297,Cantonese
8298,German
8299,French
8300,English
8301,English
8302,English
8303,English
8304,Italian
8305,English
8306,English
8307,English
8308,Spanish
8308,Castilian
8309,Chinese
8310,English
8311,Japanese
8312,English
8313,English
8314,English
8315,Cantonese
8316,German
8317,English
8318,English
8319,Italian
8320,English
8321,English
8322,German
8323,English
8324,English
8325,English
8326,English
8327,English
8328,German
8329,Russian
8330,Italian
8331,Russian
8332,English
8333,English
8334,Hungarian
8335,Arabic
8336,English
8337,Spanish
8337,Castilian
8338,English
8339,English
8340,Japanese
8341,English
8342,Italian
8343,English
8344,French
8345,Japanese
8346,English
8347,English
8348,English
8349,English
8350,English
8351,English
8352,English
8353,Japanese
8354,English
8355,Spanish
8355,Castilian
8356,English
8357,Norwegian
8358,English
8359,English
8360,French
8361,English
8362,English
8363,English
8364,English
8365,English
8366,English
8367,English
8368,English
8369,Spanish
8369,Castilian
8370,Cantonese
8371,Serbo-Croatian
8372,English
8373,English
8374,English
8375,English
8376,English
8377,French
8378,French
8379,English
8380,English
8381,English
8382,Russian
8383,Spanish
8383,Castilian
8384,Japanese
8385,English
8386,Thai
8387,English
8388,English
8389,Danish
8390,English
8391,English
8392,English
8393,French
8394,Korean
8395,English
8396,English
8397,Japanese
8398,English
8399,English
8400,Spanish
8400,Castilian
8401,English
8402,English
8403,Malay
8404,English
8405,English
8406,Italian
8407,Spanish
8407,Castilian
8408,English
8409,English
8410,English
8411,Japanese
8412,Chinese
8413,English
8414,Chinese
8415,English
8416,English
8417,Japanese
8418,English
8419,English
8420,English
8421,English
8422,Korean
8423,English
8424,English
8425,English
8426,English
8427,Japanese
8428,English
8429,English
8430,English
8431,English
8432,Korean
8433,English
8434,English
8435,English
8436,Japanese
8437,Japanese
8438,English
8439,English
8440,English
8441,English
8442,English
8443,English
8444,English
8445,English
8446,English
8447,English
8448,English
8449,English
8450,English
8451,English
8452,English
8453,Chinese
8454,English
8455,English
8456,Japanese
8457,English
8458,English
8459,French
8460,English
8461,English
8462,Spanish
8462,Castilian
8463,English
8464,English
8465,English
8466,Japanese
8467,Korean
8468,English
8469,English
8470,English
8471,English
8472,English
8473,English
8474,English
8475,French
8476,English
8477,English
8478,English
8479,English
8480,English
8481,English
8482,Japanese
8483,English
8484,English
8485,Russian
8486,English
8487,English
8488,Japanese
8489,English
8490,English
8491,Italian
8492,Korean
8493,Korean
8494,Japanese
8495,English
8496,English
8497,English
8498,English
8499,English
8500,Japanese
8501,Korean
8502,English
8503,English
8504,English
8505,English
8506,English
8507,English
8508,English
8509,English
8510,English
8511,English
8512,English
8513,English
8514,English
8515,English
8516,Japanese
8517,Japanese
8518,Japanese
8519,English
8520,Japanese
8521,French
8522,Thai
8523,Chinese
8524,Japanese
8525,Japanese
8526,English
8527,English
8528,English
8529,English
8530,English
8531,English
8532,English
8533,English
8534,Danish
8535,English
8536,Danish
8537,English
8538,English
8539,English
8540,English
8541,English
8542,Korean
8543,English
8544,English
8545,English
8546,English
8547,English
8548,English
8549,English
8550,Swedish
8551,English
8552,Korean
8553,Japanese
8554,English
8555,English
8556,English
8557,Japanese
8558,English
8559,English
8560,English
8561,English
8562,English
8563,English
8564,Spanish
8564,Castilian
8565,English
8566,English
8567,English
8568,English
8569,Japanese
8570,English
8571,English
8572,Italian
8573,English
8574,English
8575,English
8576,English
8577,English
8578,Japanese
8579,English
8580,English
8581,Indonesian
8582,English
8583,English
8584,Japanese
8585,Russian
8586,English
8587,English
8588,Spanish
8588,Castilian
8589,Spanish
8589,Castilian
8590,English
8591,English
8592,English
8593,English
8594,Danish
8595,English
8596,Spanish
8596,Castilian
8597,Japanese
8598,English
8599,French
8600,English
8601,English
8602,Japanese
8603,French
8604,English
8605,English
8606,English
8607,English
8608,English
8609,English
8610,English
8611,English
8612,English
8613,Japanese
8614,English
8615,English
8616,English
8617,Japanese
8618,Korean
8619,English
8620,Swedish
8621,English
8622,English
8623,Spanish
8623,Castilian
8624,English
8625,English
8626,Latin
8627,English
8628,English
8629,Japanese
8630,Japanese
8631,English
8632,English
8633,English
8634,English
8635,Spanish
8635,Castilian
8636,Tagalog
8637,Spanish
8637,Castilian
8638,English
8639,Dzongkha
8640,English
8641,English
8642,English
8643,English
8644,English
8645,Japanese
8646,English
8647,Cantonese
8648,English
8649,English
8650,English
8651,Korean
8652,English
8653,English
8654,English
8655,English
8656,Japanese
8657,English
8658,English
8659,English
8660,English
8661,Japanese
8662,English
8663,English
8664,English
8665,Finnish
8666,English
8667,Japanese
8668,French
8669,Spanish
8669,Castilian
8670,English
8671,English
8672,Polish
8673,Russian
8674,English
8675,English
8676,English
8677,English
8678,Japanese
8679,Korean
8680,French
8681,Japanese
8682,Spanish
8682,Castilian
8683,Russian
8684,Italian
8685,English
8686,English
8687,English
8688,English
8689,Japanese
8690,English
8691,English
8692,Chinese
8693,Thai
8694,English
8695,French
8696,English
8697,English
8698,Norwegian
8699,English
8700,English
8701,English
8702,English
8703,Japanese
8704,English
8705,English
8706,English
8707,Swedish
8708,English
8709,English
8710,English
8711,English
8712,English
8713,English
8714,English
8715,English
8716,English
8717,Korean
8718,English
8719,English
8720,English
8721,English
8722,French
8723,English
8724,English
8725,Russian
8726,Japanese
8727,English
8728,English
8729,Japanese
8730,Japanese
8731,English
8732,Spanish
8732,Castilian
8733,English
8734,English
8735,Japanese
8736,English
8737,Cantonese
8738,English
8739,English
8740,English
8741,English
8742,Cantonese
8743,Ukrainian
8744,English
8745,English
8746,Swedish
8747,English
8748,Vietnamese
8749,English
8750,English
8751,English
8752,Italian
8753,English
8754,English
8755,Spanish
8755,Castilian
8756,English
8757,English
8758,French
8759,English
8760,English
8761,Japanese
8762,Cantonese
8763,English
8764,English
8765,Spanish
8765,Castilian
8766,Korean
8767,German
8768,English
8769,Spanish
8769,Castilian
8770,English
8771,Cantonese
8772,English
8773,Cantonese
8774,English
8775,English
8776,English
8777,English
8778,English
8779,English
8780,English
8781,English
8782,English
8783,English
8784,English
8785,English
8786,Italian
8787,English
8788,English
8789,Japanese
8790,English
8791,English
8792,English
8793,Norwegian
8794,Japanese
8795,Spanish
8795,Castilian
8796,English
8797,English
8798,English
8799,Japanese
8800,French
8801,Korean
8802,English
8803,English
8804,English
8805,Spanish
8805,Castilian
8806,English
8807,English
8808,English
8809,English
8810,Japanese
8811,English
8812,German
8813,Italian
8814,Norwegian
8815,English
8816,English
8817,English
8818,English
8819,English
8820,French
8821,Italian
8822,Spanish
8822,Castilian
8823,English
8824,English
8825,English
8826,English
8827,English
8828,English
8829,English
8830,French
8831,English
8832,English
8833,English
8834,Chinese
8835,English
8836,English
8837,Cantonese
8838,English
8839,English
8840,English
8841,English
8842,English
8843,Cantonese
8844,French
8845,Chinese
8846,Japanese
8847,Japanese
8848,Japanese
8849,English
8850,English
8851,English
8852,English
8853,English
8854,English
8855,English
8856,English
8857,English
8858,English
8859,English
8860,English
8861,English
8862,English
8863,German
8864,Spanish
8864,Castilian
8865,English
8866,English
8867,Japanese
8868,Japanese
8869,English
8870,English
8871,French
8872,English
8873,English
8874,English
8875,Italian
8876,English
8877,English
8878,English
8879,English
8880,English
8881,English
8882,Korean
8883,English
8884,English
8885,English
8886,English
8887,English
8888,Japanese
8889,English
8890,English
8891,English
8892,English
8893,Spanish
8893,Castilian
8894,English
8895,English
8896,English
8897,English
8898,English
8899,English
8900,English
8901,Korean
8902,English
8903,Japanese
8904,English
8905,English
8906,English
8907,English
8908,Japanese
8909,English
8910,Spanish
8910,Castilian
8911,German
8912,English
8913,English
8914,French
8915,English
8916,Japanese
8917,English
8918,Polish
8919,English
8920,English
8921,English
8922,French
8923,English
8924,English
8925,English
8926,French
8927,English
8928,English
8929,English
8930,Norwegian
8931,English
8932,English
8933,English
8934,English
8935,English
8936,English
8937,English
8938,Japanese
8939,English
8940,English
8941,English
8942,English
8943,English
8944,Japanese
8945,English
8946,Russian
8947,English
8948,English
8949,French
8950,English
8951,Japanese
8952,English
8953,Japanese
8954,English
8955,Korean
8956,Spanish
8956,Castilian
8957,English
8958,Chinese
8959,English
8960,English
8961,English
8962,Korean
8963,French
8964,English
8965,English
8966,English
8967,English
8968,English
8969,Italian
8970,English
8971,English
8972,English
8973,English
8974,English
8975,French
8976,French
8977,Korean
8978,French
8979,Japanese
8980,English
8981,English
8982,Chinese
8983,English
8984,French
8985,Norwegian
8986,English
8987,English
8988,English
8989,Japanese
8990,German
8991,English
8992,English
8993,English
8994,Cantonese
8995,Russian
8996,English
8997,English
8998,English
8999,English
9000,English
9001,English
9002,English
9003,English
9004,English
9005,English
9006,English
9007,English
9008,Japanese
9009,English
9010,English
9011,English
9012,Spanish
9012,Castilian
9013,English
9014,English
9015,Russian
9016,Spanish
9016,Castilian
9017,Hindi
9018,English
9019,Korean
9020,English
9021,English
9022,English
9023,Cantonese
9024,English
9025,English
9026,English
9027,Russian
9028,English
9029,German
9030,Chinese
9031,English
9032,Korean
9033,English
9034,English
9035,English
9036,Korean
9037,Russian
9038,English
9039,English
9040,English
9041,Korean
9042,English
9043,English
9044,Korean
9045,French
9046,Chinese
9047,Spanish
9047,Castilian
9048,English
9049,English
9050,English
9051,Spanish
9051,Castilian
9052,English
9053,English
9054,English
9055,English
9056,English
9057,Chinese
9058,English
9059,English
9060,English
9061,Cantonese
9062,English
9063,English
9064,English
9065,Korean
9066,English
9067,Japanese
9068,English
9069,English
9070,English
9071,Spanish
9071,Castilian
9072,English
9073,Chinese
9074,English
9075,Tagalog
9076,Spanish
9076,Castilian
9077,English
9078,English
9079,English
9080,Korean
9081,English
9082,Korean
9083,English
9084,English
9085,English
9086,Polish
9087,English
9088,English
9089,English
9090,French
9091,English
9092,English
9093,Japanese
9094,English
9095,English
9096,English
9097,English
9098,English
9099,English
9100,English
9101,Japanese
9102,English
9103,Chinese
9104,Japanese
9105,English
9106,English
9107,English
9108,English
9109,English
9110,English
9111,English
9112,Chinese
9113,Chinese
9114,English
9115,English
9116,English
9117,English
9118,English
9119,Chinese
9120,English
9121,English
9122,English
9123,No Language
9124,English
9125,English
9126,English
9127,Japanese
9128,English
9129,Spanish
9129,Castilian
9130,English
9131,French
9132,Chinese
9133,English
9134,English
9135,English
9136,English
9137,English
9138,English
9139,English
9140,English
9141,Tagalog
9142,English
9143,English
9144,Korean
9145,English
9146,Italian
9147,English
9148,English
9149,English
9150,English
9151,English
9152,English
9153,Japanese
9154,English
9155,Cantonese
9156,English
9157,English
9158,English
9159,Spanish
9159,Castilian
9160,English
9161,English
9162,English
9163,English
9164,English
9165,French
9166,English
9167,English
9168,Korean
9169,Japanese
9170,English
9171,English
9172,English
9173,Spanish
9173,Castilian
9174,English
9175,English
9176,German
9177,English
9178,Korean
9179,English
9180,English
9181,English
9182,Japanese
9183,Japanese
9184,English
9185,English
9186,English
9187,English
9188,Spanish
9188,Castilian
9189,Cantonese
9190,French
9191,English
9192,English
9193,English
9194,Chinese
9195,Japanese
9196,Italian
9197,English
9198,English
9199,Spanish
9199,Castilian
9200,English
9201,English
9202,English
9203,English
9204,English
9205,English
9206,English
9207,English
9208,English
9209,English
9210,English
9211,Slovak
9212,French
9213,Korean
9214,English
9215,English
9216,English
9217,English
9218,English
9219,English
9220,English
9221,English
9222,English
9223,French
9224,English
9225,English
9226,English
9227,English
9228,English
9229,English
9230,English
9231,Russian
9232,Malayalam
9233,French
9234,Russian
9235,English
9236,Japanese
9237,English
9238,English
9239,Japanese
9240,English
9241,English
9242,German
9243,English
9244,English
9245,Japanese
9246,English
9247,Spanish
9247,Castilian
9248,English
9249,English
9250,Spanish
9250,Castilian
9251,English
9252,English
9253,English
9254,Chinese
9255,English
9256,English
9257,English
9258,English
9259,Japanese
9260,English
9261,English
9262,English
9263,Italian
9264,English
9265,English
9266,English
9267,English
9268,English
9269,English
9270,English
9271,English
9272,German
9273,English
9274,Korean
9275,English
9276,English
9277,Spanish
9277,Castilian
9278,English
9279,Japanese
9280,Tagalog
9281,English
9282,English
9283,English
9284,French
9285,English
9286,English
9287,Cantonese
9288,Danish
9289,English
9290,Chinese
9291,Spanish
9291,Castilian
9292,English
9293,Japanese
9294,Italian
9295,Japanese
9296,English
9297,English
9298,English
9299,English
9300,English
9301,French
9302,English
9303,English
9304,English
9305,English
9306,English
9307,Cantonese
9308,English
9309,Spanish
9309,Castilian
9310,Cantonese
9311,English
9312,English
9313,English
9314,English
9315,Czech
9316,English
9317,English
9318,English
9319,Spanish
9319,Castilian
9320,English
9321,Japanese
9322,English
9323,English
9324,English
9325,English
9326,Korean
9327,Hindi
9328,Chinese
9329,English
9330,English
9331,English
9332,English
9333,English
9334,English
9335,English
9336,English
9337,English
9338,English
9339,German
9340,English
9341,English
9342,English
9343,English
9344,English
9345,Hindi
9346,English
9347,Korean
9348,English
9349,English
9350,English
9351,English
9352,English
9353,English
9354,English
9355,French
9356,English
9357,English
9358,English
9359,English
9360,English
9361,English
9362,English
9363,English
9364,English
9365,English
9366,English
9367,English
9368,English
9369,English
9370,Chinese
9371,English
9372,English
9373,English
9374,Japanese
9375,Japanese
9376,Italian
9377,English
9378,English
9379,English
9380,English
9381,English
9382,German
9383,Japanese
9384,English
9385,English
9386,English
9387,English
9388,English
9389,English
9390,English
9391,English
9392,Hindi
9393,English
9394,Cantonese
9395,English
9396,English
9397,Japanese
9398,English
9399,English
9400,English
9401,English
9402,English
9403,Spanish
9403,Castilian
9404,English
9405,English
9406,German
9407,French
9408,English
9409,English
9410,French
9411,French
9412,Korean
9413,English
9414,English
9415,English
9416,English
9417,English
9418,English
9419,English
9420,English
9421,Chinese
9422,English
9423,French
9424,English
9425,English
9426,English
9427,English
9428,English
9429,English
9430,English
9431,German
9432,English
9433,Japanese
9434,English
9435,Italian
9436,Portuguese
9437,Dutch
9437,Flemish
9438,English
9439,English
9440,English
9441,English
9442,English
9443,English
9444,English
9445,English
9446,English
9447,Spanish
9447,Castilian
9448,English
9449,English
9450,English
9451,English
9452,English
9453,English
9454,Danish
9455,English
9456,Cantonese
9457,Spanish
9457,Castilian
9458,Spanish
9458,Castilian
9459,English
9460,English
9461,English
9462,English
9463,English
9464,English
9465,English
9466,English
9467,English
9468,English
9469,English
9470,English
9471,English
9472,English
9473,Japanese
9474,English
9475,English
9476,English
9477,English
9478,English
9479,English
9480,English
9481,English
9482,English
9483,English
9484,English
9485,English
9486,English
9487,Polish
9488,English
9489,Japanese
9490,Korean
9491,Italian
9492,English
9493,English
9494,English
9495,English
9496,Spanish
9496,Castilian
9497,Japanese
9498,English
9499,Cantonese
9500,English
9501,English
9502,Polish
9503,English
9504,English
9505,English
9506,English
